route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_boarding,bikes_allowed
3145,1_merged_1028619,1016741,EASTGATE SQUARE,,0,b_418855,19807,1,1
3145,1_merged_1028619,1016742,EASTGATE SQUARE,,0,b_418856,19807,1,1
3145,1_merged_1028619,1016743,EASTGATE SQUARE,,0,b_418857,19807,1,1
3145,1_merged_1028619,1016744,EASTGATE SQUARE,,0,b_418855,19807,1,1
3145,1_merged_1028619,1016745,EASTGATE SQUARE,,0,b_418858,19807,1,1
3145,1_merged_1028619,1016746,EASTGATE SQUARE,,0,b_418859,19807,1,1
3145,1_merged_1028619,1016747,EASTGATE SQUARE,,0,b_418860,19807,1,1
3145,1_merged_1028619,1016748,EASTGATE SQUARE,,0,b_418856,19807,1,1
3145,1_merged_1028619,1016749,EASTGATE SQUARE,,0,b_418861,19807,1,1
3145,1_merged_1028619,1016750,EASTGATE SQUARE,,0,b_418861,19807,1,1
3145,1_merged_1028619,1016751,EASTGATE SQUARE,,0,b_418862,19807,1,1
3145,1_merged_1028619,1016752,EASTGATE SQUARE,,0,b_418863,19807,1,1
3145,1_merged_1028619,1016753,EASTGATE SQUARE,,0,b_418857,19807,1,1
3145,1_merged_1028619,1016754,EASTGATE SQUARE,,0,b_418855,19807,1,1
3145,1_merged_1028619,1016755,EASTGATE SQUARE,,0,b_418864,19807,1,1
3145,1_merged_1028619,1016756,EASTGATE SQUARE,,0,b_418860,19807,1,1
3145,1_merged_1028619,1016757,EASTGATE SQUARE,,0,b_418856,19807,1,1
3145,1_merged_1028619,1016758,EASTGATE SQUARE,,0,b_418865,19807,1,1
3145,1_merged_1028619,1016759,EASTGATE SQUARE,,0,b_418866,19807,1,1
3145,1_merged_1028619,1016760,EASTGATE SQUARE,,0,b_418855,19807,1,1
3145,1_merged_1028619,1016761,EASTGATE SQUARE,,0,b_418858,19807,1,1
3145,1_merged_1028619,1016762,EASTGATE SQUARE,,0,b_418859,19807,1,1
3145,1_merged_1028619,1016763,EASTGATE SQUARE,,0,b_418857,19807,1,1
3145,1_merged_1028619,1016764,EASTGATE SQUARE,,0,b_418855,19807,1,1
3145,1_merged_1028619,1016765,EASTGATE SQUARE,,0,b_418858,19807,1,1
3145,1_merged_1028619,1016766,EASTGATE SQUARE,,0,b_418859,19807,1,1
3145,1_merged_1028619,1016767,EASTGATE SQUARE,,0,b_418860,19807,1,1
3145,1_merged_1028619,1016768,EASTGATE SQUARE,,0,b_418856,19807,1,1
3145,1_merged_1028619,1016769,EASTGATE SQUARE,,0,b_418861,19807,1,1
3145,1_merged_1028619,1016770,EASTGATE SQUARE,,0,b_418863,19807,1,1
3145,1_merged_1028619,1016771,EASTGATE SQUARE,,0,b_418855,19807,1,1
3145,1_merged_1028619,1016772,EASTGATE SQUARE,,0,b_418856,19807,1,1
3145,1_merged_1028619,1016773,EASTGATE SQUARE,,0,b_418861,19807,1,1
3145,1_merged_1028619,1016774,EASTGATE SQUARE,,0,b_418858,19807,1,1
3145,1_merged_1028619,1016775,EASTGATE SQUARE,,0,b_418859,19807,1,1
3145,1_merged_1028619,1016776,EASTGATE SQUARE,,0,b_418856,19807,1,1
3145,1_merged_1028619,1016777,EASTGATE SQUARE,,0,b_418861,19807,1,1
3145,1_merged_1028619,1016778,EASTGATE SQUARE,,0,b_418858,19807,1,1
3145,1_merged_1028619,1016779,EASTGATE SQUARE,,0,b_418859,19807,1,1
3145,1_merged_1028619,1016780,EASTGATE SQUARE,,0,b_418856,19807,1,1
3145,1_merged_1028619,1016781,EASTGATE SQUARE,,0,b_418866,19810,1,1
3145,1_merged_1028619,1016782,EASTGATE SQUARE,,0,b_418867,19810,1,1
3145,1_merged_1028619,1016783,EASTGATE SQUARE,,0,b_418861,19807,1,1
3145,1_merged_1028619,1016784,EASTGATE SQUARE,,0,b_418856,19807,1,1
3145,1_merged_1028619,1016785,EASTGATE SQUARE,,0,b_418868,19807,1,1
3145,1_merged_1028619,1016786,EASTGATE SQUARE,,0,b_418863,19807,1,1
3145,1_merged_1028619,1016787,EASTGATE SQUARE,,0,b_418862,19810,1,1
3145,1_merged_1028619,1016788,EASTGATE SQUARE,,0,b_418857,19810,1,1
3145,1_merged_1028619,1016789,EASTGATE SQUARE,,0,b_418864,19810,1,1
3145,1_merged_1028619,1016790,EASTGATE SQUARE,,0,b_418860,19810,1,1
3145,1_merged_1028619,1016791,EASTGATE SQUARE,,0,b_418865,19810,1,1
3145,1_merged_1028619,1016792,EASTGATE SQUARE,,0,b_418869,19807,1,1
3145,1_merged_1028619,1016793,EASTGATE SQUARE,,0,b_418866,19810,1,1
3145,1_merged_1028619,1016794,EASTGATE SQUARE,,0,b_418855,19810,1,1
3145,1_merged_1028619,1016795,EASTGATE SQUARE,,0,b_418861,19807,1,1
3145,1_merged_1028619,1016796,EASTGATE SQUARE,,0,b_418856,19807,1,1
3145,1_merged_1028619,1016797,EASTGATE SQUARE,,0,b_418870,19807,1,1
3145,1_merged_1028619,1016798,EASTGATE SQUARE,,0,b_418864,19807,1,1
3145,1_merged_1028619,1016799,EASTGATE SQUARE,,0,b_418860,19807,1,1
3145,1_merged_1028619,1016800,EASTGATE SQUARE,,0,b_418869,19807,1,1
3145,1_merged_1028619,1016801,EASTGATE SQUARE,,0,b_418861,19807,1,1
3145,1_merged_1028619,1016802,EASTGATE SQUARE,,0,b_418871,19807,1,1
3145,1_merged_1028619,1016803,EASTGATE SQUARE,,0,b_418867,19810,1,1
3145,1_merged_1028619,1016804,EASTGATE SQUARE,,0,b_418859,19810,1,1
3145,1_merged_1028619,1016805,EASTGATE SQUARE,,0,b_418862,19810,1,1
3145,1_merged_1028619,1016806,EASTGATE SQUARE,,0,b_418857,19810,1,1
3145,1_merged_1028619,1016807,EASTGATE SQUARE,,0,b_418868,19810,1,1
3145,1_merged_1028619,1016808,EASTGATE SQUARE,,0,b_418863,19810,1,1
3145,1_merged_1028619,1016809,EASTGATE SQUARE,,0,b_418858,19810,1,1
3145,1_merged_1028619,1016810,EASTGATE SQUARE,,0,b_418865,19810,1,1
3145,1_merged_1028619,1016811,EASTGATE SQUARE,,0,b_418855,19807,1,1
3145,1_merged_1028619,1016812,EASTGATE SQUARE,,0,b_418867,19807,1,1
3145,1_merged_1028619,1016813,EASTGATE SQUARE,,0,b_418859,19807,1,1
3145,1_merged_1028619,1016814,EASTGATE SQUARE,,0,b_418862,19807,1,1
3145,1_merged_1028619,1016815,EASTGATE SQUARE,,0,b_418857,19807,1,1
3145,1_merged_1028619,1016816,EASTGATE SQUARE,,0,b_418868,19807,1,1
3145,1_merged_1028619,1016817,EASTGATE SQUARE,,0,b_418863,19807,1,1
3145,1_merged_1028619,1016818,EASTGATE SQUARE,,0,b_418858,19807,1,1
3145,1_merged_1028619,1016819,EASTGATE SQUARE,,0,b_418865,19807,1,1
3145,1_merged_1028619,1016820,EASTGATE SQUARE,,0,b_418866,19807,1,1
3145,1_merged_1028619,1016821,EASTGATE SQUARE,,0,b_418856,19807,1,1
3145,1_merged_1028619,1016822,EASTGATE SQUARE,,0,b_418870,19807,1,1
3145,1_merged_1028619,1016823,EASTGATE SQUARE,,0,b_418864,19807,1,1
3145,1_merged_1028619,1016824,EASTGATE SQUARE,,0,b_418860,19807,1,1
3145,1_merged_1028619,1016825,EASTGATE SQUARE,,0,b_418869,19807,1,1
3145,1_merged_1028619,1016826,EASTGATE SQUARE,,0,b_418861,19807,1,1
3145,1_merged_1028619,1016827,EASTGATE SQUARE,,0,b_418871,19807,1,1
3145,1_merged_1028619,1016828,EASTGATE SQUARE,,0,b_418855,19807,1,1
3145,1_merged_1028619,1016829,EASTGATE SQUARE,,0,b_418867,19807,1,1
3145,1_merged_1028619,1016830,EASTGATE SQUARE,,0,b_418859,19807,1,1
3145,1_merged_1028619,1016831,EASTGATE SQUARE,,0,b_418872,19807,1,1
3145,1_merged_1028619,1016832,EASTGATE SQUARE,,0,b_418869,19807,1,1
3145,1_merged_1028619,1016833,EASTGATE SQUARE,,0,b_418861,19807,1,1
3145,1_merged_1028619,1016834,EASTGATE SQUARE,,0,b_418871,19807,1,1
3145,1_merged_1028619,1016835,EASTGATE SQUARE,,0,b_418855,19807,1,1
3145,1_merged_1028619,1016836,EASTGATE SQUARE,,0,b_418867,19807,1,1
3145,1_merged_1028619,1016837,EASTGATE SQUARE,,0,b_418859,19807,1,1
3145,1_merged_1028619,1016838,EASTGATE SQUARE,,0,b_418872,19807,1,1
3145,1_merged_1028619,1016839,EASTGATE SQUARE,,0,b_418869,19807,1,1
3145,1_merged_1028619,1016840,EASTGATE SQUARE,,0,b_418861,19807,1,1
3145,1_merged_1028619,1016841,EASTGATE SQUARE,,0,b_418871,19807,1,1
3145,1_merged_1028619,1016842,EASTGATE SQUARE,,0,b_418855,19807,1,1
3145,1_merged_1028619,1016843,EASTGATE SQUARE,,0,b_418867,19807,1,1
3145,1_merged_1028619,1016844,EASTGATE SQUARE,,0,b_418859,19807,1,1
3145,1_merged_1028619,1016845,EASTGATE SQUARE,,0,b_418872,19807,1,1
3145,1_merged_1028619,1016846,EASTGATE SQUARE,,0,b_418869,19807,1,1
3145,1_merged_1028619,1016847,EASTGATE SQUARE,,0,b_418861,19807,1,1
3145,1_merged_1028619,1016848,EASTGATE SQUARE,,0,b_418871,19807,1,1
3145,1_merged_1028619,1016849,EASTGATE SQUARE,,0,b_418855,19807,1,1
3145,1_merged_1028619,1016850,EASTGATE SQUARE,,0,b_418867,19807,1,1
3145,1_merged_1028619,1016851,EASTGATE SQUARE,,0,b_418856,19810,1,1
3145,1_merged_1028619,1016852,EASTGATE SQUARE,,0,b_418870,19810,1,1
3145,1_merged_1028619,1016853,EASTGATE SQUARE,,0,b_418864,19810,1,1
3145,1_merged_1028619,1016854,EASTGATE SQUARE,,0,b_418860,19810,1,1
3145,1_merged_1028619,1016855,EASTGATE SQUARE,,0,b_418869,19810,1,1
3145,1_merged_1028619,1016856,EASTGATE SQUARE,,0,b_418861,19810,1,1
3145,1_merged_1028619,1016857,EASTGATE SQUARE,,0,b_418871,19810,1,1
3145,1_merged_1028619,1016858,EASTGATE SQUARE,,0,b_418855,19810,1,1
3145,1_merged_1028619,1016859,EASTGATE SQUARE,,0,b_418867,19810,1,1
3145,1_merged_1028619,1016860,EASTGATE SQUARE,,0,b_418859,19810,1,1
3145,1_merged_1028619,1016861,EASTGATE SQUARE,,0,b_418862,19810,1,1
3145,1_merged_1028619,1016862,EASTGATE SQUARE,,0,b_418857,19810,1,1
3145,1_merged_1028619,1016863,EASTGATE SQUARE,,0,b_418868,19810,1,1
3145,1_merged_1028619,1016864,EASTGATE SQUARE,,0,b_418863,19810,1,1
3145,1_merged_1028619,1016865,EASTGATE SQUARE,,0,b_418858,19810,1,1
3145,1_merged_1028619,1016866,EASTGATE SQUARE,,0,b_418865,19810,1,1
3145,1_merged_1028619,1016867,EASTGATE SQUARE,,0,b_418866,19810,1,1
3145,1_merged_1028619,1016868,EASTGATE SQUARE,,0,b_418856,19810,1,1
3145,1_merged_1028619,1016869,EASTGATE SQUARE,,0,b_418870,19810,1,1
3145,1_merged_1028619,1016870,EASTGATE SQUARE,,0,b_418864,19810,1,1
3145,1_merged_1028619,1016871,EASTGATE SQUARE,,0,b_418860,19810,1,1
3145,1_merged_1028619,1016872,EASTGATE SQUARE,,0,b_418862,19810,1,1
3145,1_merged_1028619,1016873,EASTGATE SQUARE,,0,b_418857,19810,1,1
3145,1_merged_1028619,1016874,EASTGATE SQUARE,,0,b_418868,19810,1,1
3145,1_merged_1028619,1016875,EASTGATE SQUARE,,0,b_418863,19810,1,1
3145,1_merged_1028619,1016876,EASTGATE SQUARE,,0,b_418858,19810,1,1
3145,1_merged_1028619,1016877,EASTGATE SQUARE,,0,b_418865,19810,1,1
3145,1_merged_1028619,1016878,EASTGATE SQUARE,,0,b_418866,19810,1,1
3145,1_merged_1028619,1016879,EASTGATE SQUARE,,0,b_418856,19810,1,1
3145,1_merged_1028619,1016880,EASTGATE SQUARE,,0,b_418870,19810,1,1
3145,1_merged_1028619,1016881,EASTGATE SQUARE,,0,b_418864,19810,1,1
3145,1_merged_1028619,1016882,EASTGATE SQUARE,,0,b_418860,19810,1,1
3145,1_merged_1028619,1016883,EASTGATE SQUARE,,0,b_418862,19810,1,1
3145,1_merged_1028619,1016884,EASTGATE SQUARE,,0,b_418857,19810,1,1
3145,1_merged_1028619,1016885,EASTGATE SQUARE,,0,b_418868,19810,1,1
3145,1_merged_1028619,1016886,EASTGATE SQUARE,,0,b_418863,19810,1,1
3145,1_merged_1028619,1016887,EASTGATE SQUARE,,0,b_418859,19807,1,1
3145,1_merged_1028619,1016888,EASTGATE SQUARE,,0,b_418860,19807,1,1
3145,1_merged_1028619,1016889,EASTGATE SQUARE,,0,b_418861,19807,1,1
3145,1_merged_1028619,1016890,EASTGATE SQUARE,,0,b_418858,19810,1,1
3145,1_merged_1028619,1016891,EASTGATE SQUARE,,0,b_418865,19810,1,1
3145,1_merged_1028619,1016892,EASTGATE SQUARE,,0,b_418856,19810,1,1
3145,1_merged_1028619,1016893,EASTGATE SQUARE,,0,b_418870,19810,1,1
3145,1_merged_1028619,1016894,EASTGATE SQUARE,,0,b_418867,19807,1,1
3145,1_merged_1028619,1016895,DOWNTOWN,,0,b_418866,19812,1,1
3145,1_merged_1028619,1016896,HAMILTON GO CENTRE,,1,b_418855,19813,1,1
3145,1_merged_1028619,1016897,HAMILTON GO CENTRE,,1,b_418860,19813,1,1
3145,1_merged_1028619,1016898,HAMILTON GO CENTRE,,1,b_418859,19813,1,1
3145,1_merged_1028619,1016899,HAMILTON GO CENTRE,,1,b_418860,19813,1,1
3145,1_merged_1028619,1016900,HAMILTON GO CENTRE,,1,b_418856,19813,1,1
3145,1_merged_1028619,1016901,HAMILTON GO CENTRE,,1,b_418861,19813,1,1
3145,1_merged_1028619,1016902,HAMILTON GO CENTRE,,1,b_418857,19813,1,1
3145,1_merged_1028619,1016903,HAMILTON GO CENTRE,,1,b_418858,19813,1,1
3145,1_merged_1028619,1016904,HAMILTON GO CENTRE,,1,b_418856,19813,1,1
3145,1_merged_1028619,1016905,1A UNIVERSITY PLAZA,,1,b_418857,19816,1,1
3145,1_merged_1028619,1016906,HAMILTON GO CENTRE,,1,b_418855,19813,1,1
3145,1_merged_1028619,1016907,1A UNIVERSITY PLAZA,,1,b_418864,19816,1,1
3145,1_merged_1028619,1016908,HAMILTON GO CENTRE,,1,b_418861,19813,1,1
3145,1_merged_1028619,1016909,1A UNIVERSITY PLAZA,,1,b_418860,19816,1,1
3145,1_merged_1028619,1016910,HAMILTON GO CENTRE,,1,b_418856,19813,1,1
3145,1_merged_1028619,1016911,1A UNIVERSITY PLAZA,,1,b_418865,19816,1,1
3145,1_merged_1028619,1016912,HAMILTON GO CENTRE,,1,b_418855,19813,1,1
3145,1_merged_1028619,1016913,HAMILTON GO CENTRE,,1,b_418858,19813,1,1
3145,1_merged_1028619,1016914,HAMILTON GO CENTRE,,1,b_418859,19813,1,1
3145,1_merged_1028619,1016915,HAMILTON GO CENTRE,,1,b_418860,19813,1,1
3145,1_merged_1028619,1016916,HAMILTON GO CENTRE,,1,b_418856,19813,1,1
3145,1_merged_1028619,1016917,HAMILTON GO CENTRE,,1,b_418861,19813,1,1
3145,1_merged_1028619,1016918,HAMILTON GO CENTRE,,1,b_418857,19813,1,1
3145,1_merged_1028619,1016919,HAMILTON GO CENTRE,,1,b_418855,19813,1,1
3145,1_merged_1028619,1016920,HAMILTON GO CENTRE,,1,b_418858,19813,1,1
3145,1_merged_1028619,1016921,HAMILTON GO CENTRE,,1,b_418859,19813,1,1
3145,1_merged_1028619,1016922,HAMILTON GO CENTRE,,1,b_418860,19813,1,1
3145,1_merged_1028619,1016923,HAMILTON GO CENTRE,,1,b_418856,19813,1,1
3145,1_merged_1028619,1016924,HAMILTON GO CENTRE,,1,b_418861,19813,1,1
3145,1_merged_1028619,1016925,HAMILTON GO CENTRE,,1,b_418859,19813,1,1
3145,1_merged_1028619,1016926,HAMILTON GO CENTRE,,1,b_418858,19813,1,1
3145,1_merged_1028619,1016927,HAMILTON GO CENTRE,,1,b_418856,19813,1,1
3145,1_merged_1028619,1016928,HAMILTON GO CENTRE,,1,b_418856,19813,1,1
3145,1_merged_1028619,1016929,1A UNIVERSITY PLAZA,,1,b_418862,19816,1,1
3145,1_merged_1028619,1016930,HAMILTON GO CENTRE,,1,b_418863,19813,1,1
3145,1_merged_1028619,1016931,HAMILTON GO CENTRE,,1,b_418856,19813,1,1
3145,1_merged_1028619,1016932,HAMILTON GO CENTRE,,1,b_418863,19813,1,1
3145,1_merged_1028619,1016933,1A UNIVERSITY PLAZA,,1,b_418866,19816,1,1
3145,1_merged_1028619,1016934,1A UNIVERSITY PLAZA,,1,b_418855,19816,1,1
3145,1_merged_1028619,1016935,1A UNIVERSITY PLAZA,,1,b_418867,19816,1,1
3145,1_merged_1028619,1016936,1A UNIVERSITY PLAZA,,1,b_418862,19816,1,1
3145,1_merged_1028619,1016937,1A UNIVERSITY PLAZA,,1,b_418865,19816,1,1
3145,1_merged_1028619,1016938,1A UNIVERSITY PLAZA,,1,b_418857,19816,1,1
3145,1_merged_1028619,1016939,1A UNIVERSITY PLAZA,,1,b_418868,19816,1,1
3145,1_merged_1028619,1016940,1A UNIVERSITY PLAZA,,1,b_418863,19816,1,1
3145,1_merged_1028619,1016941,1A UNIVERSITY PLAZA,,1,b_418858,19816,1,1
3145,1_merged_1028619,1016942,HAMILTON GO CENTRE,,1,b_418868,19813,1,1
3145,1_merged_1028619,1016943,HAMILTON GO CENTRE,,1,b_418863,19813,1,1
3145,1_merged_1028619,1016944,HAMILTON GO CENTRE,,1,b_418869,19813,1,1
3145,1_merged_1028619,1016945,HAMILTON GO CENTRE,,1,b_418861,19813,1,1
3145,1_merged_1028619,1016946,HAMILTON GO CENTRE,,1,b_418861,19813,1,1
3145,1_merged_1028619,1016947,HAMILTON GO CENTRE,,1,b_418871,19813,1,1
3145,1_merged_1028619,1016948,HAMILTON GO CENTRE,,1,b_418855,19813,1,1
3145,1_merged_1028619,1016949,HAMILTON GO CENTRE,,1,b_418867,19813,1,1
3145,1_merged_1028619,1016950,HAMILTON GO CENTRE,,1,b_418859,19813,1,1
3145,1_merged_1028619,1016951,HAMILTON GO CENTRE,,1,b_418862,19813,1,1
3145,1_merged_1028619,1016952,HAMILTON GO CENTRE,,1,b_418857,19813,1,1
3145,1_merged_1028619,1016953,HAMILTON GO CENTRE,,1,b_418868,19813,1,1
3145,1_merged_1028619,1016954,HAMILTON GO CENTRE,,1,b_418863,19813,1,1
3145,1_merged_1028619,1016955,HAMILTON GO CENTRE,,1,b_418858,19813,1,1
3145,1_merged_1028619,1016956,HAMILTON GO CENTRE,,1,b_418865,19813,1,1
3145,1_merged_1028619,1016957,HAMILTON GO CENTRE,,1,b_418866,19813,1,1
3145,1_merged_1028619,1016958,HAMILTON GO CENTRE,,1,b_418856,19813,1,1
3145,1_merged_1028619,1016959,HAMILTON GO CENTRE,,1,b_418870,19813,1,1
3145,1_merged_1028619,1016960,HAMILTON GO CENTRE,,1,b_418864,19813,1,1
3145,1_merged_1028619,1016961,HAMILTON GO CENTRE,,1,b_418860,19813,1,1
3145,1_merged_1028619,1016962,HAMILTON GO CENTRE,,1,b_418869,19813,1,1
3145,1_merged_1028619,1016963,HAMILTON GO CENTRE,,1,b_418861,19813,1,1
3145,1_merged_1028619,1016964,HAMILTON GO CENTRE,,1,b_418871,19813,1,1
3145,1_merged_1028619,1016965,HAMILTON GO CENTRE,,1,b_418855,19813,1,1
3145,1_merged_1028619,1016966,HAMILTON GO CENTRE,,1,b_418867,19813,1,1
3145,1_merged_1028619,1016967,HAMILTON GO CENTRE,,1,b_418859,19813,1,1
3145,1_merged_1028619,1016968,HAMILTON GO CENTRE,,1,b_418872,19813,1,1
3145,1_merged_1028619,1016969,HAMILTON GO CENTRE,,1,b_418869,19813,1,1
3145,1_merged_1028619,1016970,HAMILTON GO CENTRE,,1,b_418861,19813,1,1
3145,1_merged_1028619,1016971,HAMILTON GO CENTRE,,1,b_418871,19813,1,1
3145,1_merged_1028619,1016972,HAMILTON GO CENTRE,,1,b_418855,19813,1,1
3145,1_merged_1028619,1016973,HAMILTON GO CENTRE,,1,b_418867,19813,1,1
3145,1_merged_1028619,1016974,HAMILTON GO CENTRE,,1,b_418859,19813,1,1
3145,1_merged_1028619,1016975,HAMILTON GO CENTRE,,1,b_418872,19813,1,1
3145,1_merged_1028619,1016976,HAMILTON GO CENTRE,,1,b_418869,19813,1,1
3145,1_merged_1028619,1016977,HAMILTON GO CENTRE,,1,b_418861,19813,1,1
3145,1_merged_1028619,1016978,HAMILTON GO CENTRE,,1,b_418871,19813,1,1
3145,1_merged_1028619,1016979,HAMILTON GO CENTRE,,1,b_418855,19813,1,1
3145,1_merged_1028619,1016980,HAMILTON GO CENTRE,,1,b_418867,19813,1,1
3145,1_merged_1028619,1016981,HAMILTON GO CENTRE,,1,b_418859,19813,1,1
3145,1_merged_1028619,1016982,HAMILTON GO CENTRE,,1,b_418872,19813,1,1
3145,1_merged_1028619,1016983,HAMILTON GO CENTRE,,1,b_418869,19813,1,1
3145,1_merged_1028619,1016984,HAMILTON GO CENTRE,,1,b_418861,19813,1,1
3145,1_merged_1028619,1016985,HAMILTON GO CENTRE,,1,b_418871,19813,1,1
3145,1_merged_1028619,1016986,1A UNIVERSITY PLAZA,,1,b_418866,19816,1,1
3145,1_merged_1028619,1016987,1A UNIVERSITY PLAZA,,1,b_418856,19816,1,1
3145,1_merged_1028619,1016988,1A UNIVERSITY PLAZA,,1,b_418870,19816,1,1
3145,1_merged_1028619,1016989,1A UNIVERSITY PLAZA,,1,b_418864,19816,1,1
3145,1_merged_1028619,1016990,1A UNIVERSITY PLAZA,,1,b_418860,19816,1,1
3145,1_merged_1028619,1016991,1A UNIVERSITY PLAZA,,1,b_418869,19816,1,1
3145,1_merged_1028619,1016992,1A UNIVERSITY PLAZA,,1,b_418861,19816,1,1
3145,1_merged_1028619,1016993,1A UNIVERSITY PLAZA,,1,b_418871,19816,1,1
3145,1_merged_1028619,1016994,1A UNIVERSITY PLAZA,,1,b_418855,19816,1,1
3145,1_merged_1028619,1016995,1A UNIVERSITY PLAZA,,1,b_418867,19816,1,1
3145,1_merged_1028619,1016996,1A UNIVERSITY PLAZA,,1,b_418859,19816,1,1
3145,1_merged_1028619,1016997,1A UNIVERSITY PLAZA,,1,b_418862,19816,1,1
3145,1_merged_1028619,1016998,1A UNIVERSITY PLAZA,,1,b_418857,19816,1,1
3145,1_merged_1028619,1016999,1A UNIVERSITY PLAZA,,1,b_418868,19816,1,1
3145,1_merged_1028619,1017000,1A UNIVERSITY PLAZA,,1,b_418863,19816,1,1
3145,1_merged_1028619,1017001,1A UNIVERSITY PLAZA,,1,b_418858,19816,1,1
3145,1_merged_1028619,1017002,1A UNIVERSITY PLAZA,,1,b_418865,19816,1,1
3145,1_merged_1028619,1017003,1A UNIVERSITY PLAZA,,1,b_418866,19816,1,1
3145,1_merged_1028619,1017004,1A UNIVERSITY PLAZA,,1,b_418856,19816,1,1
3145,1_merged_1028619,1017005,1A UNIVERSITY PLAZA,,1,b_418870,19816,1,1
3145,1_merged_1028619,1017006,1A UNIVERSITY PLAZA,,1,b_418864,19816,1,1
3145,1_merged_1028619,1017007,1A UNIVERSITY PLAZA,,1,b_418860,19816,1,1
3145,1_merged_1028619,1017008,1A UNIVERSITY PLAZA,,1,b_418862,19816,1,1
3145,1_merged_1028619,1017009,1A UNIVERSITY PLAZA,,1,b_418857,19816,1,1
3145,1_merged_1028619,1017010,1A UNIVERSITY PLAZA,,1,b_418868,19816,1,1
3145,1_merged_1028619,1017011,1A UNIVERSITY PLAZA,,1,b_418863,19816,1,1
3145,1_merged_1028619,1017012,1A UNIVERSITY PLAZA,,1,b_418858,19816,1,1
3145,1_merged_1028619,1017013,1A UNIVERSITY PLAZA,,1,b_418865,19816,1,1
3145,1_merged_1028619,1017014,1A UNIVERSITY PLAZA,,1,b_418866,19816,1,1
3145,1_merged_1028619,1017015,1A UNIVERSITY PLAZA,,1,b_418856,19816,1,1
3145,1_merged_1028619,1017016,1A UNIVERSITY PLAZA,,1,b_418870,19816,1,1
3145,1_merged_1028619,1017017,1A UNIVERSITY PLAZA,,1,b_418864,19816,1,1
3145,1_merged_1028619,1017018,1A UNIVERSITY PLAZA,,1,b_418860,19816,1,1
3145,1_merged_1028619,1017019,1A UNIVERSITY PLAZA,,1,b_418862,19816,1,1
3145,1_merged_1028619,1017020,1A UNIVERSITY PLAZA,,1,b_418857,19816,1,1
3145,1_merged_1028619,1017021,1A UNIVERSITY PLAZA,,1,b_418868,19816,1,1
3145,1_merged_1028619,1017022,1A UNIVERSITY PLAZA,,1,b_418863,19816,1,1
3145,1_merged_1028619,1017023,1A UNIVERSITY PLAZA,,1,b_418858,19816,1,1
3145,1_merged_1028619,1017024,1A UNIVERSITY PLAZA,,1,b_418865,19816,1,1
3145,1_merged_1028619,1017025,1A UNIVERSITY PLAZA,,1,b_418866,19816,1,1
3145,1_merged_1028619,1017026,HAMILTON GO CENTRE,,1,b_418856,19813,1,1
3145,1_merged_1028619,1017027,HAMILTON GO CENTRE,,1,b_418870,19813,1,1
3145,1_merged_1028619,1017028,HAMILTON GO CENTRE,,1,b_418864,19813,1,1
3145,1_merged_1028619,1017029,HAMILTON GO CENTRE,,1,b_418860,19813,1,1
3145,1_merged_1028619,1017030,HAMILTON GO CENTRE,,1,b_418869,19813,1,1
3145,1_merged_1028619,1017031,1A UNIVERSITY PLAZA,,1,b_418856,19816,1,1
3145,1_merged_1028619,1017032,1A UNIVERSITY PLAZA,,1,b_418870,19816,1,1
3145,1_merged_1028619,1017033,HAMILTON GO CENTRE,,1,b_418855,19813,1,1
3145,1_merged_1028619,1017034,HAMILTON GO CENTRE,,1,b_418867,19813,1,1
3145,1_merged_1028619,1017035,HAMILTON GO CENTRE,,1,b_418864,19813,1,1
3145,1_merged_1028619,1017036,HAMILTON GO CENTRE,,1,b_418872,19813,1,1
3145,1_merged_1028619,1017037,HAMILTON GO CENTRE,,1,b_418862,19813,1,1
3145,1_merged_1028619,1017038,HAMILTON GO CENTRE,,1,b_418857,19813,1,1
3145,1_merged_1028619,1017039,HAMILTON GO CENTRE,,1,b_418855,19813,1,1
3145,1_merged_1028619,1017040,HAMILTON GO CENTRE,,1,b_418858,19813,1,1
3145,1_merged_1028619,1017041,HAMILTON GO CENTRE,,1,b_418860,19813,1,1
3145,1_merged_1028619,1017042,HAMILTON GO CENTRE,,1,b_418861,19813,1,1
3145,1_merged_1028619,1017043,HAMILTON GO CENTRE,,1,b_418868,19813,1,1
3145,1_merged_1028619,1017044,HAMILTON GO CENTRE,,1,b_418867,19813,1,1
3145,1_merged_1028619,1017045,HAMILTON GO CENTRE,,1,b_418859,19813,1,1
3145,1_merged_1028619,1017046,HAMILTON GO CENTRE,,1,b_418861,19813,1,1
3145,1_merged_1028619,1017047,HAMILTON GO CENTRE,,1,b_418858,19813,1,1
3145,1_merged_1028619,1017048,HAMILTON GO CENTRE,,1,b_418856,19813,1,1
3145,1_merged_1028619,1017049,HAMILTON GO CENTRE,,1,b_418861,19813,1,1
3145,1_merged_1028619,1017050,HAMILTON GO CENTRE,,1,b_418859,19813,1,1
3145,1_merged_1028619,1017051,HAMILTON GO CENTRE,,1,b_418869,19813,1,1
3145,1_merged_1028619,1017052,1A UNIVERSITY PLAZA,,1,b_418859,19814,1,1
3145,2_merged_1028621,1017053,EASTGATE SQUARE,,0,b_418873,19807,1,1
3145,2_merged_1028621,1017054,EASTGATE SQUARE,,0,b_418874,19807,1,1
